hash,Suspicious_Scheduled_Task_Creation_Via_Masqueraded_XML_File,accesses_public_folder,accesses_recyclebin,anomalous_deletefile,antianalysis_tls_section,antiav_avast_libs,antiav_bullguard_libs,antiav_detectfile,antidebug_devices,antidebug_guardpages,antidebug_ntsetinformationthread,antidebug_setunhandledexceptionfilter,antidebug_windows,antisandbox_mouse_hook,antisandbox_restart,antisandbox_sboxie_libs,antisandbox_sleep,antisandbox_sunbelt_libs,antisandbox_suspend,antisandbox_unhook,antivm_checks_available_memory,antivm_display,antivm_generic_bios,antivm_generic_disk,antivm_generic_diskreg,antivm_generic_system,antivm_network_adapters,antivm_vbox_devices,antivm_vbox_keys,antivm_vmware_keys,api_spamming,asyncrat_mutex,bcdedit_command,binary_yara,clears_logs,cmdline_http_link,cmdline_long_string,cmdline_obfuscation,cmdline_process_discovery,cmdline_terminate,contains_pe_overlay,creates_suspended_process,createtoolhelp32snapshot_module_enumeration,credential_access_via_windows_credential_history,cryptopool_domains,dead_connect,deletes_executed_files,deletes_self,deletes_shadow_copies,detect_virtualization_via_recent_files,dll_load_uncommon_file_types,dotnet_code_compile,dotnet_csc_build,dropper,dynamic_function_loading,encrypt_pcinfo,encrypted_ioc,enumerates_physical_drives,enumerates_running_processes,explorer_http,generates_crypto_key,http_request,infostealer_bitcoin,infostealer_browser,infostealer_cookies,infostealer_ftp,infostealer_im,infostealer_keylog,infostealer_mail,injection_createremotethread,injection_runpe,injection_rwx,injection_write_exe_process,injection_write_process,ipc_namedpipe,language_check_registry,legitimate_domain_abuse,long_commandline,masquerade_process_name,mass_data_encryption,modify_desktop_wallpaper,modify_hostfile,modify_uac_prompt,mouse_movement_detect,multiple_useragents,neshta_files,neshta_mutexes,network_anomaly,network_bind,network_cnc_https_pastesite,network_cnc_https_socialmedia,network_dns_tunneling_request,network_fake_useragent,packer_entropy,packer_mpress,packer_themida,packer_unknown_pe_section_name,packer_vmprotect,pe_compile_timestomping,persistence_ads,persistence_autorun,persistence_autorun_tasks,physical_drive_access,polymorphic,potential_protocol_tunneling_via_legit_utilities,powershell_command_suspicious,powershell_renamed,process_creation_suspicious_location,process_interest,process_needed,procmem_yara,queries_computer_name,queries_keyboard_layout,queries_locale_api,queries_user_name,ransomware_extensions_known,ransomware_file_modifications,ransomware_files,reads_memory_remote_process,reads_password_database,reads_self,recon_beacon,recon_fingerprint,recon_systeminfo,registry_credential_store_access,removes_zoneid_ads,resumethread_remote_process,script_created_process,script_network_activity,script_tool_executed,spoofs_procname,spooler_svc_start,spreading_autoruninf,static_pe_anomaly,static_pe_pdbpath,stealth_file,stealth_timeout,stealth_window,suspicious_command_tools,suspicious_communication_trusted_site,suspicious_iocontrol_codes,suspicious_ping_use,terminates_remote_process,uiautomationcore_load,uses_remote_desktop_session,uses_windows_utilities,uses_windows_utilities_curl,uses_windows_utilities_to_create_scheduled_task,virus,warzonerat_files,windows_defender_powershell,wmic_command_suspicious
10431b996eebfb109db1ffbf5f789d750cae0942f011591275f086e4cc946498,0,0,0,0,0,0,0,0,0,0.201333367,0,0.133820339,0,0,0,0,0,0,0,0,0.198343326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236765166,0,0,0,0,0.340959055,0.345658112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140602104,0.274874521,0.216138597,0,0.138621581,0,0,0,0,0,0,0,0.290221551,0,0,0,0,0,0,0,0,0,0.179413506,0,0,0,0,0.313894797,0,0,0,0,0,0,0,0,0,0,0,0.173201239,0,0.199189393,0,0,0,0,0,0.224359038,0,0,0,0,0,0,0,0.197922712,0,0,0,0,0,0,0,0.217133299,0,0.167002234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a196c6b8ffcb97ffb276d04f354696e2391311db3841ae16c8c9f56f36a38e92,0,0,0,0,0.533110006,0,0,0,0,0,0,0.178142956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184534418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77683711,0,0,0,0,0,0,0,0,0,0,0.215708047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a93e5e46ea9844c1b2ea5f332af28b77dc90a6c6b2bfeb8600adb167531413e0,0,0,0,0,0,0,0,0,0,0.222545048,0,0.147919117,0,0,0,0,0,0,0,0,0.219239989,0,0,0,0,0.319732247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295725003,0,0,0.329677955,0,0,0,0,0,0,0,0,0,0,0.289770473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155415382,0,0,0,0.153226199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346965502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179110892,0,0,0,0,0.247996612,0,0,0,0,0,0,0,0.21877506,0,0,0,0,0,0,0.311524539,0.240009598,0,0.184596923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5c07770e22f6b69b150d3b43f2ef2145020f73738d3ba4610932189a0b62927e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482286472,0.411433614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313828427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140572376,0,0,0,0.138592272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179375571,0,0,0.212681081,0.570432004,0,0,0,0,0,0,0,0,0,0,0,0,0.173164618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166966923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f45daafd61371b1f080a92eea8e9c8bfc9b710f22c82d5a06a1b1bf271c646ad,0,0,0,0,0,0,0,0,0,0.337886533,0,0.224583194,0,0,0,0,0,0,0,0,0.332868516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495373274,0,0,0,0,0,0,0,0,0,0.23596465,0,0,0,0.23264085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290673956,0.378328243,0,0,0,0,0,0,0.37652923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a89bc5bfb93026e56434c1354508dfa0a66821d35f522429582067fc7f9200cc,0,0.250349756,0,0,0,0,0,0,0,0.130672128,0,0.086853902,0,0,0,0,0,0,0,0,0.128731491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153668557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091255495,0.178402811,0.14028122,0,0.08997007,0,0,0,0,0,0,0,0,0,0.478090896,0.478090896,0,0,0,0,0,0,0.116445401,0,0,0,0,0.203728282,0,0,0,0,0,0,0,0,0,0,0,0.11241343,0,0.129280617,0.105168825,0,0,0,0,0.145616563,0,0.180062976,0,0,0,0,0,0.128458498,0,0,0,0,0,0,0,0,0,0.108390067,0,0,0,0,0,0,0,0,0,0,0,0.412428983,0,0,0
d3bf17ac4db4f367cfed8f40f92670066ca97e98d210b043e4d3b89a4971bbdf,0,0.353799285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287912885,0.67564762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206771473,0,0,0,0,0.50300412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199160595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ce5992b8a0d71c99e3891eefde306c2cd686d826f25b5b99ef2695ca67a94aaa,0,0,0,0,0,0,0,0,0,0.162523618,0,0.108024646,0,0,0,0,0,0,0,0,0.160109948,0,0,0,0,0,0,0,0,0,0,0,0,0.253387299,0,0,0,0,0,0,0,0,0,0,0,0.240762283,0,0,0,0,0,0,0,0,0,0,0.211618034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113499133,0,0,0,0.111900383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594626134,0,0,0,0,0.171720214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160792924,0,0.191608534,0,0,0,0.181110777,0,0,0,0.362653822,0,0,0,0,0,0,0.366017539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a44d262ed7c8085b22ad15653bd2a7d3ecc966c3e7c54252de5670ce64027847,0,0,0,0,0,0,0,0,0,0.177984194,0,0.118300834,0,0,0,0,0,0,0,0,0.175340916,0,0,0,0,0.255711312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209306871,0.23651111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231748873,0,0,0,0,0.260941482,0,0,0.284074278,0,0,0,0,0,0,0.124296099,0.242996583,0.191072422,0,0.122545263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158606438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153114625,0.199287159,0,0.143246987,0,0,0,0,0.198339516,0,0.245257838,0,0,0,0,0,0.174969082,0,0,0,0,0,0,0,0.191951766,0,0.147634535,0,0,0,0,0,0.36379547,0,0,0,0,0,0,0,0,0
a41f46ef947c9ff3b1e5625e6cf5799e776a55e48f54f7fffe19e08e826de99a,0,0,0,0,0,0,0,0.352324779,0,0.107462476,0,0.071427132,0,0,0,0,0.170162231,0,0,0,0.105866531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328429748,0,0,0,0.126374338,0,0,0,0.159194777,0,0,0,0,0,0,0,0.2297783,0,0,0,0,0,0,0,0.157550046,0,0,0.171517059,0,0,0,0,0,0,0.075046926,0,0,0,0.073989814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095762665,0,0,0,0,0,0,0.196798799,0.328429748,0,0,0,0,0,0,0,0,0.092446843,0.120324683,0.106318122,0.086489006,0.126693756,0,0,0,0,0,0.148080647,0.339174395,0,0,0,0,0.105642026,0,0,0,0,0,0,0,0,0,0.089138099,0.178031557,0.222837063,0,0,0,0,0,0,0.165651541,0,0.270627127,0,0,0,0
a8a25ee71c0e8e4a06cd1573271672b871f78eba5f41803ffda6f14006c81803,0,0,0,0,0,0,0,0,0,0,0,0.169965347,0,0,0,0,0,0,0,0,0.251916058,0,0,0,0,0.36738593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351275884,0,0.339800587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332958579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178578874,0,0,0,0.17606341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227873274,0,0,0.270183582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219983068,0,0,0.205806021,0,0,0,0,0.28495864,0,0,0,0,0,0,0,0.251381835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15aa23d4511135cccf62cd2c637a7a04dc968ed39ffd2683850a3a708c8d4c3b,0,0,0,0,0,0,0,0,0,0.246779261,0,0.164026882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339002561,0.290208888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393875652,0,0,0,0,0,0,0.172339458,0,0,0,0.169911883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260743565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21229702,0,0.244151339,0.198615309,0,0,0,0,0,0,0.340055747,0,0,0,0,0,0.242598737,0,0,0,0,0,0,0,0.266145627,0,0.204698746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0ff457b92f9248dd442a8759232c128de720e5caddd542ea338fa42f46941e5,0,0,0,0,0,0,0,0,0,0,0,0.309221795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320316139,0,0,0,0,0,0,0,0.670621742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460271601,0.374427543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0340043481091d92dcfb2c498aad3c0afca2fd208ef896f65af790cc147f8891,0,0,0,0,0,0,0,0,0,0,0,0.19996999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469058289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648533857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207144567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258817533,0,0.29765207,0.242137757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249554254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79216574907e890b81ef15ab90f701219ffab5b9105d351f1c1908adaff5fe4b,0,0,0,0,0,0,0,0,0,0,0,0.181662333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392669365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375450629,0,0.363185604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35587273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19086864,0,0.29341012,0,0.188180063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288777569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219969555,0,0,0,0,0,0,0,0,0,0,0,0,0.268681889,0,0,0,0,0,0,0,0,0,0.226707057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341251573c17f1c576e031d98e6d23eded09f655a754754d65cc72dada5bc57,0,0,0,0,0,0,0,0,0,0.253461032,0,0.168468057,0,0,0,0,0,0,0,0,0.249696833,0,0,0,0,0.364149487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336807154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33002542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177005704,0,0,0,0.1745124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203992997,0,0,0,0,0.28244833,0,0,0,0,0,0,0,0.249167316,0,0,0,0,0,0,0.354801563,0.273351759,0,0.210241149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991423212ca8d7e80497bad3a159720b03de528a052cadd51e5641a0202aaf7f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411198902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380323842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372665884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307255747,0,0.197060026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255048527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230349621,0,0,0,0,0,0,0,0,0,0,0,0,0.281360624,0,0,0,0,0,0,0.400643193,0,0,0.237405057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883256088dded2fdc3a914d6e2cc68ff538a20dba921d7eab36fbc7bda213913,0,0,0,0,0,0,0,0,0,0.223266924,0,0.148398926,0,0,0,0,0,0,0,0,0.219951144,0,0,0,0,0.320769371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296684254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290710409,0,0,0,0,0.327330201,0,0,0,0,0,0,0,0,0,0.155919507,0,0.239685058,0,0.153723223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249989788,0,0.179691879,0,0,0,0,0.248801046,0,0.307656325,0,0,0,0,0,0.219484707,0,0,0,0,0,0,0,0.240788124,0,0.185195705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff107c629669e75b9222bcc03dd6287da864b356fff8c5bd832f333b8e420b25,0,0,0,0,0.451292585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325965887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301490587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295419965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158445428,0,0.243567995,0,0.156213564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20218225,0,0,0.239722384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195181606,0,0.224467826,0.182602916,0,0,0,0,0,0,0.312640408,0,0,0,0,0,0.223040395,0,0,0,0,0,0,0,0,0,0.188195906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2946528b4254f25d435788aa8d8f565624898943dc6861aad8f732dcbb4f1051,0,0,0,0,0,0,0,0,0,0.197939949,0,0.131564835,0,0,0,0,0,0,0,0,0.195000305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232774555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485694852,0,0.138232295,0.270241588,0.212495642,0,0.136285154,0,0,0,0,0,0,0,0.285329948,0,0,0,0,0,0,0,0,0,0.176389542,0,0,0,0,0.308604188,0,0,0,0,0,0,0,0,0,0,0,0.170281981,0,0.195832112,0.159307974,0,0,0,0,0.220577529,0,0,0,0,0,0,0,0.19458678,0,0,0,0,0,0,0,0.213473578,0,0.164187458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912643ee34a00adf2160b1e50272bb04cec2139a89f8dbb1eae7704a54abe01a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827811344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561006577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0f54e0f3c3408647bf9844f9d97b64dbc62278091280b3d7bf1db5bdde3fc436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827811344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561006577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784560f38065089f1c61869f7ebdc58b0115d500e5113e6c09d1b4d885ccb340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403485392,0,0,0,0,0,0,0,0.437852338,0,0,0,0,0,0,0,0,0.373189505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365675199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301492064,0,0.193363459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250264177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226028588,0,0,0,0,0,0,0,0,0,0,0,0,0.276082697,0,0,0,0,0,0,0,0,0,0.232951674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778782d68c349fbb021a749f1370c2446c19cd3a64e7891c84c55ddf834f2e02,0,0,0,0,0,0,0,0,0,0.177984194,0,0.118300834,0,0,0,0,0,0,0,0,0.175340916,0,0,0,0,0.255711312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209306871,0.23651111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231748873,0,0,0,0,0.260941482,0,0,0.284074278,0,0,0,0,0,0,0.124296099,0.242996583,0.191072422,0,0.122545263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158606438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153114625,0.199287159,0,0.143246987,0,0,0,0,0.198339516,0,0.245257838,0,0,0,0,0,0.174969082,0,0,0,0,0,0,0,0.191951766,0,0.147634535,0,0,0,0,0,0.36379547,0,0,0,0,0,0,0,0,0
73437218cd12895c7a59c0c03009417705ed231d323e3a1ad279750e46bcc8ad,0,0,0,0,0,0,0,0,0,0,0,0.210477622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493705447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50541722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313292509,0.254861138,0,0,0,0,0,0,0,0,0,0,0,0,0.311300225,0,0,0,0,0,0,0.44327566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0771775f6646f28170c196d4ddba3ecdd1b0ada28c15dcc5b85f5c374c7b6987,0.374122651,0,0,0,0,0,0,0,0,0.137352067,0,0.09129386,0,0,0,0,0.217491119,0,0,0,0.135312226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161524071,0,0,0,0.20347318,0.232606408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337027429,0,0,0,0.095920463,0.187522736,0.147452375,0,0.094569326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122398072,0,0,0,0,0.214142842,0,0,0,0,0,0,0,0,0,0,0,0.118159988,0.153791765,0.135889423,0,0.161932331,0,0,0,0.15306046,0,0,0,0,0,0,0,0.135025277,0,0,0,0,0,0,0,0.148130973,0,0,0.227549217,0,0,0,0,0.280744367,0,0,0,0,0.3458993,0,0,0,0
758582d70bd36a20a8a49df28ce92479b8af7ee6f84b44a6df08784ed93ec663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29653817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148628254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395322818,0,0,0.741794397,0,0,0,0,0,0,0,0,0,0.17373621,0.254498162,0,0,0,0,0,0.297459431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750361a8039bd9876939ca3ee37312821f8cd019eabe123ef884b30433757677,0,0,0,0,0,0,0,0,0,0.183709156,0,0.122106047,0,0,0,0,0,0,0,0,0.180980856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252362675,0.216039345,0.244118623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293211688,0,0,0,0.417680574,0,0,0.128294154,0.250812705,0.197218374,0,0.126487001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163708104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158039643,0.205697343,0.18175286,0,0.216585396,0,0,0,0.204719219,0,0,0,0,0,0,0,0.180597061,0,0,0,0,0,0,0.257161013,0.198126003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420963bc3830703c8a1222f3312bcbdb5d2c173a1ded1b2d6fd492fda93373c1,0,0,0,0,0,0,0,0,0,0,0,0.153710919,0,0,0,0,0.366188479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360551004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339047103,0,0,0,0,0,0,0,0,0,0.161500701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206080892,0,0,0.244344905,0.655357558,0,0,0,0,0,0,0,0,0,0,0,0,0.198945256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f69fd03b940dbebd0d98a1c77fc689337b5f0355d29e86abb4dbb99ea5334891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554199416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288984868,0,0,0.342642054,0,0,0,0,0,0,0,0,0,0,0,0.5846028,0,0.278978647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268993787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393242de003f1c79e502bfe5b8b073f2ce1f423d5871a2261bdeffd823f8c266,0,0,0,0,0,0,0,0,0,0.191077009,0,0.127003242,0,0,0,0,0,0,0,0,0.188239288,0,0,0,0,0.274521864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224703836,0.253909263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248796708,0,0,0,0,0.280136775,0,0,0.304971258,0,0,0,0,0,0,0.133439529,0.260871819,0.205128029,0,0.131559898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170273794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164377993,0.213947057,0,0.153784476,0,0,0,0,0.212929703,0,0.263299416,0,0,0,0,0,0.187840101,0,0,0,0,0,0,0,0.206072059,0,0.158494778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
