target_id,dataset_id,similarity_type,similarity_score
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,f3b7556c1a960019ed0c01cdff84412b5c58beed377181573bb34a92f00ddb76,cosine,0.0740981212
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,d6433af8f9073eb01e076482b684cd9599bf059e09f9a128d691bd194007c8c4,cosine,0.0740981212
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,0d1a8fa865a99957b63339c67aa5aabc66e0001bdb4bd5f0c727f40dff2ea576,cosine,0.0740981212
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,aa8b65b91dabd75e184fef4367d05df97aae8da466c1896b2ca60f601a8b9681,cosine,0.0740981212
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,3f1f90e9c92d2bfafb6702b4b5019ffd7a8f11618c1fa2e3939ab84dc6fffb4d,cosine,0.0740981212
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,5eac63fc61a6c010a8be021bf6d86d377f03c10fcd447c1342d0aba35ae6b68a,cosine,0.0740981212
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,626e1458922127b621d2f25c7fea6aae5a6db80ce562be768f23386fcd8c0b00,cosine,0.0740981212
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,9619da7917e44d03da1632592c37e14d5bdaa697cd168fbb94460d0d7528b25b,cosine,0.0740981212
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,31868f961c44c39835b30bb9f1c830badc2ca50e583a7936f06ce3a32dd11d28,cosine,0.0740981212
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,ee2d8c841bb376f17fb4a469cd2bfcdb209e5f537bd3b5791a470066ef18676e,cosine,0.0740981212
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,14cb7790f76528aeaaa36a1e35271b25002d592e1e3129e4caa5e8e14141b319,cosine,0.0740981212
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,750361a8039bd9876939ca3ee37312821f8cd019eabe123ef884b30433757677,cosine,0.0736885484
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,6f64d864d4cdeaa6062e44e34c0969ebdead56edb22e5a2b61c987ca3400fad4,cosine,0.0736652786
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,34c485ad11076ede709ff409c0e1867dc50fd40311ae6e7318ddf50679fa4049,cosine,0.0734710990
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,245f7a3c993a0ecada1c1f8936ea82e8e48812c5758767e5d91db91324bc303a,cosine,0.0734710990
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,324cb383fd7f47c079b162b725215bb4badfd4c0b2e41d330fa38344e59e77ce,cosine,0.0734710990
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,5a470ca467d4dd545901e059df5ff7960d65c7492255c728f4c382c5f9ca1a36,cosine,0.0731867184
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,ec9b16f63e7f1334124c7ecd51e4777a5b3de1f9985736ed197a75dafed18025,cosine,0.0729633207
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,472e77c5448a96067bd1c51ccfff58f9f2a6a0fb06f0294e868d5f7c83f59ca3,cosine,0.0729529893
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,1398be5280bdfc67179822e32d2d39e3e36afac05f88f3267cc7a1a63a3bdb68,cosine,0.0722113374
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,085105e613ad37808a8db9a3c2ba5561d5d38d5c5c43b469c93d15f0d64af0c1,cosine,0.0722113374
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,4f8830dd18dd4c4414a876206b03d02b244a9b62caeb9f7642bd78affa438130,cosine,0.0722014755
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,7af890c71121d682203be3b23497272f4338cdc27f5af49c41f8275d582e85e1,cosine,0.0721107439
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,34c392448fc0818278cd19bb0841adf573e967be8a0f73bb42bb367a5835b6ea,cosine,0.0721107439
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,40a68110241e86f1cdece1dc5a6dfb72e028b40e8d55447cc3a961341b932784,cosine,0.0721107439
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,d5b1a96dc7d4007a9228abee105cd77305827ed28aac77932e7c416c888c9d30,cosine,0.0718805075
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,2c2bd6f198033a90b270b4434a2fddd3b7a3a8b29416a75872e39a2181b16b48,cosine,0.0716627825
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,b529884827298734eb8a64d2b01527c43433ee90a198a2584381595be09a6857,cosine,0.0712898582
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,0e49a7e27c826b6afb92d25bd287493693af46e42838270cf96ee2f27c2c0521,cosine,0.0712704571
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,fc585c35ed8447330db52c257078c7086aca4471bb756cecbf7535fa213915bd,cosine,0.0712704571
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,27faca387d9a8e5c7e43366b3eb4e0e108c9bc1bbfade960a7a41eb134f0eae0,cosine,0.0710560000
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,9a4e6b6a25332f21e4e15bd5c67ea1613db78bf02fa3cef2eba47f27723f8d58,cosine,0.0709185514
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,90c54543aaf085e00879d4fe98a6dfb8148548f374828d50b6e3ac44668138b2,cosine,0.0709185514
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,94ef44e3f7be172fb47203eb942e4601f1a96cb4bfd37e055fd6cf39b5db49a6,cosine,0.0709185514
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,622e2834e51caa303d120c7503d8fcce671226a0342d7be0f8cf546b44cee195,cosine,0.0709185514
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,5837daaf4f7cf7280ec0a749e161015c1de39b35fa26710ce7bb22e352725ed4,cosine,0.0709185514
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,92390d8b7dd99a4b03af59b45763c706d5df368761ce9706236e3dac4f9a74e2,cosine,0.0701283532
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,ef14393974b607435db89dcd21cbfeb50d14988fec8570cf13b2dbfbd719e062,cosine,0.0691198081
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,91c8694b12c7489be239393cc92091108b67422523422933d5121e428c5bb202,cosine,0.0688377185
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,056c3790765f928e991591cd139384b6680df26313a73711add657abc369028c,cosine,0.0681596810
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,276727bfacdeba0ba864fd6ccecab5fd0f244576dc503d7cf148a4deb90fc136,cosine,0.0681596810
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,666d74d282cdf637e7ad87e2910a9554ca547e15dc83efd9daf91fe3aca2031a,cosine,0.0653777865
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,784560f38065089f1c61869f7ebdc58b0115d500e5113e6c09d1b4d885ccb340,cosine,0.0651961822
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,22e83b1f2a1d5a6e73e51efc8a3169810070bc333fa40ba34786321210d3b670,cosine,0.0649649477
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,4b2fb0f42a923104b69a45aa7a503fbd08739ebf3711599303aa15692136fa46,cosine,0.0642246518
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,00e90b818309e8e0c0c73f539786c434af5156cb8d4eab78658e8871b972f1bc,cosine,0.0642246518
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,8f362cedd16992cd2605b87129e491620b323f2a60e0cbb2f77d66a38f1e2307,cosine,0.0642246518
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,c24f98a0e80be8f215f9b93c9823497c1ea547ca9fdd3621ef6a96dfb1eaa895,cosine,0.0642246518
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,816cd3eec54f3d6fc8f5fc851b010ce9064c35f80f86ef31af36635dc2b2c676,cosine,0.0642246518
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,a7ac72fffdad0067658b52af3ad260c0b41b9e20876230743910b8715a74ea48,cosine,0.0642246518
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,708e198608b5b463224c3fb77fcf708b845d0c7b5dbc6e9cab9e185c489be089,cosine,0.0636043289
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,d71902d94f791bc465df2e02f65b2c45f1abce409d173a040df1dcdb64e5d2f7,cosine,0.0634949458
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,329b3ddbf1c00b7767f0ec39b90eb9f4f8bd98ace60e2f6b6fbfb9adf25e3ef9,cosine,0.0630840137
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,b3e1e9d97d74c416c2a30dd11858789af5554cf2de62f577c13944a19623777d,cosine,0.0624049537
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,a44d262ed7c8085b22ad15653bd2a7d3ecc966c3e7c54252de5670ce64027847,cosine,0.0613521493
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,017b236bf38a1cf9a52fc0bdee2d5f23f038b00f9811c8a58b8b66b1c756b8d6,cosine,0.0609717082
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,22709d7884e71cdeb419e81453644edef69f8373a7a676c85c4d85f1ab67be46,cosine,0.0609717082
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,b6b2c1f4bbe4259e0279a0c3db98a69db12ab6ae0b549085c714f1497f3c8300,cosine,0.0597949569
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,bd210c5759b815a64b7166aceae471ef622bccdde3b46fc971aa78bcb73f08f1,cosine,0.0597949569
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,e222690e07d25744be76a045355534b3a6c8e8a606fdfec66885f926f1ebaadd,cosine,0.0593266049
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,758582d70bd36a20a8a49df28ce92479b8af7ee6f84b44a6df08784ed93ec663,cosine,0.0586998663
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,9feed0c7fa8c1d32390e1c168051267df61f11b048ec62aa5b8e66f60e8083af,cosine,0.0585672298
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,4263eacd358d5ef9efacff1f63ff79487639136c0268938755a4bfe3f5797167,cosine,0.0574790005
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,4ef4eed826dab18fbe3595b31ead256962bda13217893d6143943662265e593c,cosine,0.0573035468
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,7cd8f10164a6c3209574751d16c4e9297334f11a08ade649055450d41e0d31e9,cosine,0.0572719560
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,9f256973ee6ddcd3d781761480c00220a140fad833dc9a6a085f45c419d1714e,cosine,0.0572719560
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,a43dab9c34af5a49a2a615e86db3e2bf4c5467853dd5bd4f1a1c73619b683ab2,cosine,0.0572561094
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,b565c8e1e81796db13409f37e4bd28877272b5e54ab5c0a3d9b6a024e7f5a039,cosine,0.0572561094
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,4c21b335baf9907cfaec588f25354b804b3d59f3882d923fbaf0d929b933ef49,cosine,0.0572561094
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,25d18c3823a3b210a18e69c823ce4c59fab298c315ac2a5d891027921d1c6d7e,cosine,0.0571074226
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,5997f7c46d8860cb07a00edf9e093e21a2416cc508c51dbd3838628d9b46b0d5,cosine,0.0570748596
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,0291e99acfedf4e277d56babb2783ce0a01e873a42627b4e3f4a56c2a10cc24d,cosine,0.0570617085
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,0cbb472b555d4cab454948ba900675db48b120afaedf246a14d87d970b233a43,cosine,0.0570617085
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,bf20b92755cd5c2542cdcef804ee795932cc4b0e070ca6b81ff8fd30908a8f97,cosine,0.0570617085
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,2dd2c201103ac3a5bf77ae7b30d0032ed215f59f883543c816e516ab454383fb,cosine,0.0570617085
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,2f2e75affe9217c7211043936678fb1777e2db4a8f1986b8805ddb1e84e9e99b,cosine,0.0570617085
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,3a7696a5e89211d08152154477f7d2281cafd814e987f6d089a3ad1c76f24608,cosine,0.0570617085
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,0a40acb8ddbc2ed8f8b703681fadf9fcb2672fdb75d93c150b45c6465cc9b1b4,cosine,0.0565012791
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,925aff03ab009c8e7935cfa389fc7a34482184cc310a8d8f88a25d9a89711e86,cosine,0.0558644752
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,307077d1a3fd2b53b94d88268e31b0b89b8c0c2ee9dbb46041d3e2395243f1b3,cosine,0.0558532248
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,612a1156a16e174cb3f2d69f6ebee02301bb4810ef68a5e07001b3e18f201c26,cosine,0.0551053225
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,28314e224dcbae977cbf7dec0cda849e4a56cec90b3568a29b6bbd9234b895aa,cosine,0.0548748668
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,64578ffca840ebc3f791f1faa21252941d9fd384622d54a28226659ad05650a3,cosine,0.0548748668
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,4708750c9a6fdeaec5f499a3cd26bb5f61db4f82e66484dc7b44118effbb246f,cosine,0.0548428914
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,e589257b8ad21635e0b1cf15b0936f939b19153806c3dcb9d502853525977817,cosine,0.0548428914
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,8bd2067d088dad4df24e11244f5b72ce1fd22b686e2ce9ba6ee8711f8f6a836d,cosine,0.0545514751
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,d4ab320cfff425eaafe322870539f5c16bfe1be83103ac093f21c1ac5f41e3b6,cosine,0.0539522903
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,8e8b6818423930eea073315743b788aef2f41198961946046b7b89042cb3f95a,cosine,0.0537576955
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,cb4af8d6d57163b0322bd033b36379f805bdb59ec550049ea568cc0a7dfe52cd,cosine,0.0536209390
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,03f51ffa9c987630724a451ad872f52bf97bd257ad06b58b6194f5dec29c8f13,cosine,0.0523271251
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,42438a67636a6981b4e3209449040f6b393f10fe0636dfca2260fc0f4271e135,cosine,0.0515706160
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,f4db61bb14a7af406c9cfc33075c6f74ab711bedf1e1fd6edc4f524bd304c1b6,cosine,0.0513357025
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,177b40f96a09a3919b2c8846ca73abb09855d078ff9dee89610bc2b75d44cb31,cosine,0.0507861225
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,dddf7894b2e6aafa1903384759d68455c3a4a8348a7e2da3bd272555eba9bec0,cosine,0.0506825195
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,2c4d743879afbbe0b4baa18e99e515a8b0586caf23308026e233c2031e69237c,cosine,0.0504580579
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,5fb31e60567d6a71966f7232cc9836835ad962bc588960a54c3f5a2f30f49de8,cosine,0.0496382759
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,a16d035ca37dbd7ab34c856f4cdf96a9898dcebba08c5801c99f3d3100ae6b3f,cosine,0.0477969746
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,31f983668db02626b9c65b0f2fc7d14b59400c485d4ffc88418f3f76bf62ef85,cosine,0.0477928358
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,d8f9367ba0766cdae24e569453778a563689a671074096915b69f26aeb5c3efd,cosine,0.0477928358
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,70dd30ba43b00bc3fa8f01629133d8f0a4338260b7299f899d8d0d97aa0fdad3,cosine,0.0474914890
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,a41f46ef947c9ff3b1e5625e6cf5799e776a55e48f54f7fffe19e08e826de99a,cosine,0.0472415287
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,d3bf17ac4db4f367cfed8f40f92670066ca97e98d210b043e4d3b89a4971bbdf,cosine,0.0470539689
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,ac457fc7c907ca04a4aa2e243d4b5120c58d338b44771c84e0d282d625d463a0,cosine,0.0464998239
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,5d1b0eb4fe5d011c4867b01b7a218e87e41cb6e39bc8c2a3470dec2115e482e6,cosine,0.0464164833
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,8642770995c3663ff3b46a3f8c946d38d475c0a2373c281aca3fae221c430ed5,cosine,0.0458931592
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,b54d6dc708eade0818fcf91e59c7dbe37267abbe43a1672fb5f1c126e021ad7d,cosine,0.0458931592
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,bc3b5ef9b1dc2f1b6a23b138c4c7b047479d98dfbdf216097c08a68c2f771732,cosine,0.0458931592
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,c8d9a9758516d5a8936bd3bc01a9997fb677ed1dc54081caa985883935ff092b,cosine,0.0458931592
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,c21de9109580e03f0fc0a71c10bfe2923927eb0dfe748bea47d550f1fe7f1715,cosine,0.0458931592
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,c6960bb3329175489959ec95de0a83a3bd5f206f8cd7f46633e34a0227973d0e,cosine,0.0458931592
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,cc43fc18d6d1dc662ad747652cd961152ee13dbf2cea9bf75564f3e2e8ffd2e8,cosine,0.0458931592
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,ce40058314b131a63ee248a85505ac02b9473c1032d7bfe63b081dc57171dd3f,cosine,0.0458931592
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,d7d50f809a7808ca53c4430d484bb100aaf9c74c6c12080ff888b8c04212f405,cosine,0.0458931592
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,d50b23e12c661bb78fa3cb317e679fabc4178600048572368bec173a520e4aaf,cosine,0.0458931592
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,e165b3e962a2916ed4693993f1911c04b18fcbf7fbdaa824d0e57449da4e4099,cosine,0.0458931592
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,ed42bb9e3f5959e3d58872874381d92e50c601cd1be46effeb3724ff19eeef71,cosine,0.0458931592
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,ef2e0cc0c05fb633f539b333d88842ebef9a357d790fe1dd3cb28934be350d3f,cosine,0.0458931592
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,f1e3ec3fe9b4347019a298a11db3a2c357e91b61b7152dc28b4ecef57968dbbb,cosine,0.0458931592
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,f25a3e2bbaa9bed0210adf5bff0bc5d76fbf44e09ae4bc22e40473814a6ebad1,cosine,0.0458931592
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,1f2c57feb6fcb80fe02d53778fa7c6b3bcba0319229fe9b9ff725a24d939c2b6,cosine,0.0458931592
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,2dcaca208625860f4eb114af4c4158368284eb99c994793d5ac66d3af654bf5f,cosine,0.0458931592
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,03bb4d5c0179fdceacc5df7645e6e7fa93e931ac9beb1968c7bbe40ba3499194,cosine,0.0458931592
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,3c4ad3e800eb1b6e313b86f527ffed41f34e46221da557d611b55bae2ba46588,cosine,0.0458931592
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,3f88affd9a69bad96f8152c87654aed50cc7a49247f154d503cacbdcd53ba825,cosine,0.0458931592
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,4ae6519e0d6a7aaf9b684497763257e3a752ef0b31b4ba31afb9aecd1af59d9a,cosine,0.0458931592
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,4d30670f6311dc373dcbfb5bd93cf1621b1d6c425c8c9a95dc0a1317d0bdf648,cosine,0.0458931592
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,ae74817df2569f0619a180f569caf62d7ac5d5418f7a64cb4e21724f20d96dd6,cosine,0.0454884847
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,0195f03c60d26ccf7bf74d6c29926169ba3233f305b8c61d07e085b9aeb6c452,cosine,0.0449475034
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,213f5c025503e250e892d59d04536da9395d36ba21cf20a0238fe5037064f4de,cosine,0.0449475034
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,6241dc2ac2d2b14d6c220040b7e39755bc2e4034e70cbffd21cb8fcc44c151cb,cosine,0.0449475034
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,0dba4ae0e70438be2e61de3aa90147b489dd87912930fde95e6255e83efbc4c8,cosine,0.0449475034
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,ad28bbb99354fbdc5912b497c26f6c2013574c879ea720640000011b44dc41c9,cosine,0.0449475034
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,c93ba1ba7147a4e59cd731f553ea7131b5ea2517c74c85c3360db10f6eac4ba4,cosine,0.0449475034
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,6f55f8d4f012077d31e6464428b9a8a8a4a7fcd6cf77e73f8c0a8304718800c6,cosine,0.0449475034
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,c10fe0c81ce363d98aa22cb8ac0b50303ad1f37bd57d0ad720690c6f469f7a3b,cosine,0.0449475034
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,4bef307f6ffd4f7335adc9a72258c1c196ff2f55b5d422e12505ffcd916b993a,cosine,0.0449475034
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,5b38402c106d40d97f1fa99681bbf6e9815bba983be035f5a29a1f5e893638aa,cosine,0.0449475034
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,3c750d7eaa45aea07cd60993c0652ff9fe04b0fee8932e117945191a3fd76914,cosine,0.0446090942
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,556d5c93b2ceb585711ccce22e39e3327f388b893d76a3a7974967fe99a6fa7f,cosine,0.0446090942
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,afe1274014f8b9221aba0dbab08fd3cc7bb8a436745e65697fb8c88ac37fbb82,cosine,0.0438107923
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,b50fb20396458aec55216cc9f5212162b3459bc769a38e050d4d8c22649888ae,cosine,0.0436681556
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,a196c6b8ffcb97ffb276d04f354696e2391311db3841ae16c8c9f56f36a38e92,cosine,0.0436681556
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,e718fda21871d54c4bade2114a35411b639bee1afe21ef5c5c9a608e72337a9d,cosine,0.0426586823
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,3d87eae0bb5ada94d67ea6faa486c6c3531dae62fc06f24877609c9dbba25ee2,cosine,0.0426586823
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,dca68095317df735cbaac8724a3d4af4aa504d1b58e30699388b67ec44a0e5b8,cosine,0.0426586823
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,cb83f7793fb45301ea771d25d9b47f50e00e9a0b2faf41f483dac3be63eeb15d,cosine,0.0426586823
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,b818cb146de28aef397ad51ef0403713899e0d7376acd2ec5d2d6c9258d7ba6c,cosine,0.0424521468
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,d0b0c22cd8d89cc33def6e5e61f4afd8d3f2aafdeba6833aa686489a104eefce,cosine,0.0423320550
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,f03172bd32ed16df6dda8e8146d24b073b864da59d669218fcc5e97835a5e956,cosine,0.0422560859
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,bb86f9dc3d6233f657539dbfd68787724b849c96de18c982620805647dbda743,cosine,0.0421176747
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,a8a25ee71c0e8e4a06cd1573271672b871f78eba5f41803ffda6f14006c81803,cosine,0.0417857223
44ffe36dad598708138873097f1da36e949a8ef60f1f6402c494bb6391424c10,79216574907e890b81ef15ab90f701219ffab5b9105d351f1c1908adaff5fe4b,cosine,0.0417857223
